=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.01.08 16:17:02 =~=~=~=~=~=~=~=~=~=~=~=
-0.89	0.05	-0.47	1.59	0.79	-0.85	0.61	-0.80	-0.02	1.83	0.12	0.55
-0.89	0.06	-0.46	1.83	0.92	-0.73	0.61	-0.81	-0.02	1.59	0.00	0.61
-0.89	0.05	-0.46	2.01	1.16	-0.37	0.61	-0.81	-0.02	1.59	0.00	0.73	180.47	145.02	209.47	209.47	148.24	173.78	62.23	190.03	-91.47	-37.09	113.25
-0.89	0.04	-0.46	1.83	0.85	-0.85	0.60	-0.81	-0.03	0.61	0.18	1.46
-0.89	0.05	-0.46	1.71	0.92	-1.65	0.61	-0.80	-0.02	0.12	0.00	1.59
-0.89	0.05	-0.46	1.59	1.04	-1.71	0.62	-0.80	-0.02	-0.18	-0.37	1.40
-0.89	0.05	-0.46	1.40	0.55	-2.20	0.61	-0.80	-0.02	0.00	-0.31	1.28
-0.88	0.06	-0.47	2.14	-0.06	-2.14	0.61	-0.80	-0.02	-0.24	-0.31	1.34
-0.89	0.05	-0.47	1.65	0.61	-1.46	0.61	-0.81	-0.02	-0.37	-0.92	1.40
-0.89	0.05	-0.47	1.77	0.98	-2.01	0.60	-0.81	-0.02	-0.67	-0.55	1.40
-0.89	0.05	-0.46	1.83	1.10	-2.08	0.61	-0.81	-0.01	-0.92	-0.18	1.59
-0.89	0.06	-0.46	2.26	1.28	-1.59	0.61	-0.81	-0.01	-0.98	-0.31	1.83
-0.89	0.04	-0.46	2.20	1.16	-1.16	0.61	-0.80	-0.02	-0.98	-0.12	1.95	193.36	148.24	203.03	199.80	151.46	174.00	62.24	190.17	-91.29	-37.00	113.15
-0.89	0.05	-0.46	1.77	1.40	-2.62	0.61	-0.80	-0.01	-0.43	-1.22	2.08
-0.90	0.05	-0.45	2.01	1.59	-2.87	0.62	-0.80	-0.02	-0.12	-1.34	2.32
-0.89	0.06	-0.47	1.71	1.46	-2.81	0.62	-0.80	-0.02	0.00	-1.46	2.38
-0.89	0.05	-0.46	1.95	1.22	-2.93	0.61	-0.80	-0.01	0.18	-1.59	2.38
-0.89	0.07	-0.46	2.44	1.28	-2.99	0.61	-0.81	-0.02	0.37	-1.46	2.56
-0.89	0.05	-0.46	2.14	1.28	-2.56	0.60	-0.81	-0.01	0.37	-1.34	2.69
-0.89	0.06	-0.45	2.20	1.59	-2.50	0.61	-0.81	-0.01	0.12	-1.10	2.99
-0.89	0.07	-0.47	2.14	1.65	-2.75	0.61	-0.81	-0.01	-0.61	-0.73	3.05
-0.89	0.05	-0.46	1.89	1.34	-2.69	0.61	-0.80	-0.03	-0.49	-0.55	3.11
-0.88	0.06	-0.46	1.83	1.28	-2.62	0.61	-0.81	-0.02	-0.18	-1.28	3.17	203.03	145.02	203.03	206.25	154.69	173.49	62.36	189.67	-91.17	-36.91	113.14
-0.89	0.07	-0.45	2.20	1.22	-2.69	0.61	-0.81	-0.01	-0.73	-2.14	3.54
-0.89	0.07	-0.47	1.83	0.85	-2.26	0.61	-0.80	-0.01	-1.16	-1.46	3.66
-0.88	0.06	-0.46	2.38	0.73	-2.08	0.61	-0.81	-0.01	-1.22	-1.46	3.78
-0.89	0.07	-0.45	2.01	0.73	-1.83	0.61	-0.80	-0.01	-1.53	-0.98	3.66
-0.89	0.07	-0.46	2.20	0.55	-1.65	0.61	-0.80	-0.01	-1.71	-1.22	3.60
-0.89	0.07	-0.45	2.14	1.04	-1.40	0.62	-0.79	-0.00	-1.95	-1.04	3.72
-0.88	0.07	-0.46	2.01	0.67	-1.46	0.62	-0.80	0.00	-1.77	-1.10	3.36
-0.89	0.06	-0.46	1.83	0.73	-1.59	0.63	-0.79	-0.00	-1.65	-1.16	3.42
-0.89	0.07	-0.46	1.83	0.92	-1.77	0.63	-0.79	0.00	-1.46	-1.34	3.05
-0.89	0.08	-0.46	2.32	0.73	-1.59	0.63	-0.79	0.00	-1.59	-0.98	2.93	186.91	145.02	190.14	190.14	154.69	172.11	62.45	188.38	-90.76	-37.23	112.91
-0.89	0.07	-0.46	2.01	0.92	-0.85	0.62	-0.79	0.00	-0.92	-0.37	2.08
-0.89	0.06	-0.46	2.08	0.55	-0.55	0.62	-0.79	0.01	-0.85	-0.18	2.08
-0.89	0.06	-0.46	1.77	0.31	-0.92	0.62	-0.79	0.00	-0.67	0.12	1.95
-0.89	0.06	-0.46	1.89	0.31	-1.59	0.63	-0.79	0.00	-0.49	0.00	1.65
-0.89	0.06	-0.46	2.08	0.67	-2.20	0.63	-0.79	0.00	-0.24	0.00	1.53
-0.89	0.06	-0.46	1.89	0.98	-2.32	0.63	-0.79	0.00	0.00	-0.18	1.34
-0.89	0.07	-0.46	1.71	0.79	-2.44	0.63	-0.79	0.00	0.12	-0.61	1.40
-0.89	0.07	-0.46	1.77	0.61	-2.14	0.63	-0.79	0.00	0.37	-0.79	1.28
-0.89	0.07	-0.46	1.77	0.67	-2.14	0.63	-0.79	0.00	0.73	-1.16	1.10
-0.89	0.07	-0.46	1.77	0.85	-2.01	0.63	-0.78	0.00	1.16	-1.59	0.98	183.69	145.02	190.14	203.03	161.13	171.88	62.43	188.10	-90.31	-37.86	112.66
-0.89	0.07	-0.46	1.65	0.24	-1.46	0.62	-0.79	0.00	1.46	-2.26	0.79
-0.89	0.07	-0.45	1.46	-0.18	-1.65	0.62	-0.80	0.00	1.10	-1.89	0.85
-0.89	0.07	-0.46	1.40	-0.43	-1.71	0.62	-0.80	0.00	0.85	-1.89	1.10
-0.89	0.08	-0.46	1.53	-0.24	-1.53	0.62	-0.80	0.00	0.79	-1.71	1.40
-0.89	0.08	-0.46	1.77	0.31	-1.22	0.62	-0.80	0.00	0.55	-1.65	1.53
-0.89	0.08	-0.46	1.59	0.49	-1.04	0.62	-0.79	-0.01	0.31	-1.83	1.83
-0.89	0.07	-0.46	1.77	0.85	-0.79	0.62	-0.80	-0.00	0.31	-1.83	2.20
-0.89	0.07	-0.46	1.65	0.92	-0.85	0.62	-0.80	-0.00	-0.18	-2.01	2.32
-0.89	0.07	-0.46	1.77	1.04	-0.92	0.61	-0.80	0.00	-0.79	-1.89	2.44
-0.89	0.07	-0.46	1.77	1.28	-0.98	0.61	-0.80	-0.00	-1.22	-1.34	2.75	196.58	145.02	186.91	186.91	154.69	171.23	62.39	187.45	-90.12	-37.44	112.68
-0.89	0.07	-0.46	2.08	0.92	-1.59	0.62	-0.79	-0.00	-1.46	-1.16	3.66
-0.89	0.07	-0.46	2.14	0.79	-1.53	0.62	-0.79	0.00	-1.65	-1.22	3.85
-0.89	0.08	-0.46	2.20	1.04	-1.28	0.62	-0.80	0.00	-1.77	-1.22	3.97
-0.89	0.08	-0.46	2.32	1.40	-1.34	0.62	-0.79	0.00	-1.77	-1.34	4.15
-0.89	0.08	-0.46	2.32	1.34	-1.22	0.62	-0.79	0.00	-1.28	-1.04	4.09
-0.89	0.07	-0.46	2.38	1.46	-1.34	0.62	-0.79	0.00	-1.16	-0.85	4.09
-0.89	0.08	-0.46	2.32	1.16	-1.71	0.62	-0.79	0.01	-0.85	-0.73	4.33
-0.89	0.07	-0.45	2.26	0.85	-1.89	0.63	-0.79	0.01	-0.73	-0.43	4.46
-0.89	0.08	-0.45	2.56	0.43	-2.08	0.63	-0.78	0.01	-0.31	-0.31	4.39
-0.90	0.08	-0.44	2.32	0.67	-2.26	0.63	-0.79	0.01	0.06	-0.55	4.39	186.91	148.24	186.91	177.25	157.91	170.80	62.53	186.96	-89.87	-37.92	112.53
-0.90	0.09	-0.46	2.14	1.16	-2.01	0.64	-0.79	0.01	0.18	-1.10	4.09
-0.89	0.09	-0.45	2.32	1.89	-1.71	0.64	-0.78	0.01	0.18	-0.79	4.15
-0.89	0.08	-0.45	2.14	2.14	-0.85	0.64	-0.78	0.01	0.06	-0.55	3.97
-0.88	0.08	-0.45	2.08	1.28	-0.55	0.63	-0.79	0.01	0.18	-0.85	3.78
-0.89	0.08	-0.45	1.59	1.04	-0.67	0.63	-0.79	0.01	0.24	-0.85	3.66
-0.89	0.08	-0.45	1.53	0.67	-1.65	0.63	-0.79	0.01	-0.06	-0.43	3.42
-0.89	0.08	-0.45	1.46	0.55	-1.71	0.64	-0.78	0.01	0.00	-0.55	3.23
-0.89	0.09	-0.45	2.01	0.73	-1.10	0.64	-0.78	0.01	-0.06	-0.49	3.17
-0.90	0.09	-0.44	1.89	0.55	-0.49	0.64	-0.78	0.01	0.00	-0.79	3.05
-0.89	0.08	-0.45	1.40	0.37	-0.67	0.64	-0.78	0.01	-0.31	-0.98	2.87	193.36	164.36	170.80	174.02	161.13	169.91	62.70	186.09	-89.54	-38.43	112.37
-0.89	0.09	-0.46	1.77	0.73	-0.55	0.64	-0.78	0.01	1.65	-1.22	2.38
-0.89	0.08	-0.46	1.71	1.04	-0.61	0.63	-0.78	0.00	2.44	-1.65	2.44
-0.89	0.08	-0.45	1.59	0.79	-0.98	0.64	-0.78	0.01	2.56	-1.71	2.93
-0.89	0.08	-0.45	1.65	0.31	-1.34	0.63	-0.79	0.01	3.17	-2.20	3.30
-0.89	0.09	-0.45	1.95	-0.24	-1.40	0.64	-0.79	0.02	2.93	-2.44	3.54
-0.89	0.08	-0.45	2.14	-0.37	-1.16	0.64	-0.78	0.02	2.87	-2.62	3.54
-0.89	0.08	-0.46	2.08	-0.31	-1.10	0.64	-0.78	0.02	2.56	-2.75	3.60
-0.89	0.08	-0.46	2.08	0.00	-1.10	0.64	-0.77	0.02	2.20	-2.62	3.60
-0.89	0.08	-0.46	2.14	-0.12	-1.10	0.64	-0.78	0.02	1.77	-2.75	3.23
-0.88	0.08	-0.46	2.32	-0.31	-1.34	0.64	-0.77	0.02	0.85	-2.01	3.11	196.58	151.46	170.80	180.47	157.91	170.01	62.40	186.07	-89.04	-38.84	112.33
-0.89	0.09	-0.46	2.14	1.71	-1.34	0.65	-0.77	0.02	-1.83	-1.59	1.83
-0.89	0.09	-0.45	2.14	1.71	-1.40	0.64	-0.77	0.03	-2.62	-1.65	1.46
-0.89	0.09	-0.45	2.14	1.53	-1.28	0.64	-0.77	0.03	-3.48	-1.53	1.04
-0.89	0.08	-0.45	2.01	1.22	-1.22	0.64	-0.78	0.02	-4.33	-0.98	0.61
-0.89	0.08	-0.45	1.46	0.98	-1.34	0.64	-0.78	0.02	-4.82	-0.43	0.55
-0.88	0.08	-0.46	1.40	0.18	-1.34	0.64	-0.77	0.02	-5.25	-0.12	0.49
-0.89	0.08	-0.45	1.16	0.06	-1.65	0.64	-0.77	0.03	-5.07	-0.12	0.79
-0.89	0.09	-0.45	1.04	0.12	-1.89	0.64	-0.77	0.03	-5.00	-0.31	0.98
-0.89	0.10	-0.46	1.22	0.06	-1.28	0.65	-0.77	0.03	-4.64	-0.55	0.92
-0.88	0.10	-0.45	1.46	0.67	-0.67	0.64	-0.78	0.03	-3.78	-0.85	1.04	203.03	148.24	167.58	177.25	161.13	169.13	62.49	185.23	-88.73	-39.31	111.97
-0.89	0.09	-0.45	1.10	0.73	-0.06	0.65	-0.77	0.02	-1.46	-1.34	1.22
-0.89	0.09	-0.45	0.85	0.55	-0.12	0.64	-0.77	0.03	-0.79	-1.40	1.22
-0.89	0.09	-0.45	0.73	0.24	-0.24	0.64	-0.77	0.03	0.43	-1.10	1.46
-0.89	0.09	-0.45	0.85	-0.31	0.00	0.64	-0.77	0.03	1.28	-1.04	1.53
-0.89	0.09	-0.45	0.79	-0.49	0.00	0.64	-0.78	0.03	1.83	-0.67	1.28
-0.89	0.09	-0.46	0.67	-0.31	0.00	0.64	-0.78	0.03	2.26	-0.43	1.04
-0.89	0.09	-0.46	0.85	0.00	0.12	0.64	-0.78	0.03	2.38	-0.18	0.79
-0.89	0.09	-0.45	0.79	0.49	0.12	0.64	-0.78	0.04	2.26	0.49	0.55
-0.89	0.09	-0.46	0.79	0.67	0.06	0.64	-0.77	0.03	2.75	1.16	0.55
-0.89	0.09	-0.45	0.67	0.61	0.12	0.64	-0.77	0.02	3.23	1.34	0.49	190.14	154.69	170.80	174.02	161.13	169.05	62.46	185.10	-88.02	-39.51	111.62
-0.89	0.09	-0.45	0.92	-0.18	-0.06	0.64	-0.78	0.03	4.15	1.46	0.49
-0.89	0.09	-0.45	0.73	-0.31	0.12	0.64	-0.78	0.03	3.91	1.40	0.37
-0.89	0.09	-0.45	0.61	-0.18	0.55	0.64	-0.78	0.03	3.42	1.59	0.31
-0.89	0.09	-0.46	0.79	-0.12	0.49	0.64	-0.78	0.03	3.05	1.83	0.24
-0.88	0.09	-0.46	0.79	0.18	0.61	0.65	-0.77	0.03	2.75	1.77	0.24
-0.89	0.08	-0.46	0.73	0.67	0.67	0.65	-0.77	0.03	2.56	1.53	0.12
-0.89	0.08	-0.45	0.37	1.10	0.24	0.64	-0.77	0.02	2.69	1.40	0.06
-0.89	0.09	-0.45	0.24	1.46	0.12	0.64	-0.77	0.03	2.62	1.16	0.12
-0.89	0.09	-0.45	0.12	1.34	0.06	0.64	-0.77	0.02	2.50	1.04	0.00
-0.89	0.09	-0.45	0.24	0.79	0.00	0.64	-0.78	0.02	2.20	1.40	-0.18	209.47	151.46	177.25	177.25	161.13	169.06	62.53	185.06	-87.94	-39.66	111.64
-0.88	0.09	-0.45	0.55	0.00	0.12	0.64	-0.78	0.02	1.83	1.28	-0.37
-0.89	0.09	-0.46	0.61	0.24	0.12	0.64	-0.77	0.02	1.77	1.28	-0.31
-0.89	0.09	-0.46	0.55	0.18	0.00	0.64	-0.77	0.02	1.71	1.46	0.00
-0.89	0.09	-0.46	0.43	0.37	0.12	0.64	-0.77	0.02	1.77	1.46	-0.06
-0.89	0.08	-0.46	0.24	0.49	-0.12	0.65	-0.77	0.02	2.01	1.46	-0.12
-0.89	0.09	-0.46	0.31	0.43	-0.18	0.65	-0.77	0.02	1.83	1.59	-0.06
-0.89	0.09	-0.45	0.37	0.67	-0.12	0.64	-0.78	0.03	1.71	1.65	-0.12
-0.89	0.08	-0.45	0.06	0.79	-0.18	0.64	-0.77	0.03	1.65	1.59	-0.12
-0.89	0.09	-0.45	0.12	0.67	-0.24	0.64	-0.77	0.03	1.22	1.83	-0.12
-0.89	0.09	-0.45	0.24	0.61	-0.18	0.64	-0.77	0.02	0.92	2.01	-0.18	190.14	154.69	174.02	183.69	157.91	169.18	62.54	185.15	-88.00	-39.71	111.66
-0.89	0.09	-0.45	0.18	0.43	0.61	0.65	-0.78	0.02	0.73	1.53	-0.49
-0.89	0.09	-0.45	0.24	0.37	0.85	0.64	-0.78	0.02	0.37	0.98	-0.49
-0.89	0.09	-0.46	0.12	0.37	0.85	0.64	-0.78	0.02	-0.12	0.61	-0.43
-0.89	0.09	-0.45	0.18	0.73	0.79	0.63	-0.78	0.02	-0.73	0.61	-0.55
-0.89	0.08	-0.45	0.31	0.92	0.55	0.64	-0.78	0.02	-1.34	0.92	-0.31
-0.89	0.08	-0.45	0.06	0.79	0.12	0.63	-0.79	0.01	-1.71	1.28	-0.24
-0.89	0.09	-0.45	-0.18	0.55	-0.06	0.63	-0.79	0.02	-1.89	1.89	0.00
-0.89	0.09	-0.46	-0.37	0.12	0.18	0.64	-0.78	0.02	-2.38	1.95	0.18
-0.89	0.09	-0.46	-0.37	-0.12	0.49	0.64	-0.78	0.03	-2.75	2.01	0.31
-0.89	0.09	-0.46	-0.31	-0.37	0.85	0.64	-0.78	0.02	-2.38	2.01	0.18	186.91	145.02	183.69	183.69	157.91	169.02	62.34	184.99	-88.38	-39.34	111.75
-0.89	0.08	-0.45	0.06	0.79	0.85	0.64	-0.78	0.01	-1.65	1.95	0.79
-0.88	0.07	-0.45	-0.06	0.00	0.61	0.65	-0.78	0.01	-0.98	1.71	0.92
-0.89	0.08	-0.45	-0.31	-0.37	0.24	0.65	-0.78	0.03	-0.06	1.83	0.98
-0.89	0.09	-0.46	-0.24	-0.31	0.31	0.65	-0.78	0.03	0.73	1.71	0.85
-0.89	0.09	-0.46	0.24	0.06	0.61	0.65	-0.78	0.03	1.04	1.71	0.55
-0.88	0.08	-0.46	0.61	0.06	1.22	0.65	-0.77	0.03	1.28	1.65	0.43
-0.89	0.08	-0.46	0.43	0.55	0.98	0.64	-0.77	0.03	2.08	1.59	0.18
-0.90	0.08	-0.45	0.49	0.92	0.61	0.64	-0.78	0.03	2.50	1.65	0.06
-0.88	0.08	-0.46	0.67	0.61	0.67	0.64	-0.78	0.03	2.62	1.77	-0.06
-0.88	0.08	-0.45	1.04	0.37	0.55	0.64	-0.78	0.03	2.87	1.59	0.06	186.91	148.24	196.58	180.47	161.13	169.49	62.39	185.36	-87.99	-39.52	111.45
-0.89	0.09	-0.45	0.61	0.31	0.37	0.64	-0.78	0.02	3.72	1.46	0.12
-0.89	0.08	-0.45	0.85	0.49	0.43	0.64	-0.78	0.02	3.60	1.40	0.18
-0.89	0.08	-0.45	1.10	0.18	0.49	0.64	-0.78	0.01	3.66	1.22	0.06
-0.89	0.08	-0.46	1.22	0.24	0.67	0.64	-0.78	0.02	3.54	1.22	0.00
-0.89	0.08	-0.46	1.28	0.24	0.43	0.64	-0.78	0.02	3.48	1.16	0.06
-0.89	0.08	-0.46	1.04	0.06	0.31	0.64	-0.78	0.02	3.72	1.10	0.18
-0.89	0.08	-0.46	0.92	0.00	0.06	0.64	-0.78	0.02	3.42	1.22	0.31
-0.89	0.08	-0.46	0.98	0.18	-0.31	0.64	-0.78	0.02	3.05	1.16	0.43
-0.89	0.08	-0.46	0.92	0.31	-0.43	0.64	-0.78	0.02	2.69	1.16	0.37
-0.89	0.08	-0.46	0.92	0.55	-0.43	0.64	-0.78	0.01	2.87	0.92	0.37	199.80	151.46	177.25	180.47	157.91	170.08	62.43	185.81	-88.45	-39.31	111.84
-0.89	0.08	-0.45	0.98	0.92	0.00	0.64	-0.78	0.02	1.71	0.61	0.31
-0.89	0.08	-0.46	0.79	0.61	-0.12	0.64	-0.78	0.02	1.40	0.67	0.18
-0.89	0.08	-0.46	0.79	0.06	-0.24	0.64	-0.78	0.02	1.10	0.61	0.24
-0.89	0.08	-0.46	0.73	-0.06	0.00	0.64	-0.78	0.02	1.04	0.73	0.24
-0.89	0.08	-0.45	0.85	0.12	-0.12	0.64	-0.78	0.02	0.79	0.67	0.18
-0.89	0.08	-0.46	0.79	0.31	-0.18	0.64	-0.78	0.02	0.43	0.61	0.24
-0.89	0.08	-0.45	0.67	0.61	-0.12	0.63	-0.78	0.02	0.31	0.37	0.37
-0.89	0.08	-0.45	0.73	0.79	-0.18	0.63	-0.78	0.02	0.24	0.79	0.73
-0.89	0.08	-0.45	0.67	0.67	0.06	0.64	-0.78	0.02	-0.06	0.85	0.98
-0.89	0.08	-0.45	0.61	0.61	0.00	0.64	-0.78	0.02	-0.67	0.98	0.92	190.14	145.02	177.25	177.25	157.91	169.71	62.55	185.43	-88.53	-39.32	111.88
-0.89	0.08	-0.46	0.73	0.37	0.24	0.64	-0.77	0.02	-1.04	0.73	0.67
-0.89	0.08	-0.46	0.67	0.31	0.12	0.64	-0.78	0.02	-1.40	0.55	0.61
-0.89	0.08	-0.46	0.55	0.43	0.18	0.64	-0.78	0.03	-1.46	0.37	0.43
-0.89	0.08	-0.46	0.85	0.61	0.06	0.64	-0.78	0.03	-1.28	0.85	0.49
-0.89	0.08	-0.46	0.85	0.61	0.37	0.64	-0.78	0.03	-1.04	0.73	0.24
-0.89	0.08	-0.46	0.85	0.55	0.31	0.64	-0.78	0.02	-0.73	0.67	0.43
-0.89	0.08	-0.46	0.85	0.43	0.31	0.64	-0.77	0.02	-0.67	0.67	0.43
-0.89	0.07	-0.46	0.49	0.85	0.00	0.64	-0.78	0.03	-0.49	0.73	0.24
-0.89	0.08	-0.46	0.73	0.98	-0.43	0.64	-0.78	0.02	-0.55	0.61	0.00
-0.89	0.08	-0.45	0.73	0.85	-0.06	0.65	-0.77	0.03	-0.31	0.37	-0.12	209.47	148.24	174.02	177.25	157.91	169.99	62.53	185.62	-88.31	-39.66	111.65
